,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30
interestExpense,691600000.00,659600000.00,616800000.00,679200000.00,891066000.00,253204000.00,177520000.00,442400000.00,532226000.00,411448000.00,380146000.00,388700000.00,1514253000.00,521584000.00,476916000.00,346300000.00,465938000.00,424722000.00,432755000.00,345300000.00,382021000.00,337900000.00,401686000.00,415500000.00,453176000.00,462444000.00,499848000.00,416100000.00,497179000.00,432699000.00,607721000.00,334300000.00,355111000.00,215200000.00,207600000.00,195300000.00,167600000.00,196700000.00,137800000.00,167500000.00,195381000.00,152700000.00,157358000.00,531043000.00,528138000.00,141795000.00,60998000.00,774021000.00,149146000.00,148259000.00,162274000.00,421762000.00,195274000.00,211917000.00,144500000.00,255207000.00,298877000.00,610460000.00,324800000.00,128524000.00,290119960.00,199868000.00,148329000.00,183492000.00,140511000.00,360864203.20,106171000.00,98346698.50,94467000.00,75301000.00,68969000.00,125360471.31,83646000.00,249113970.00,71643000.00,77967000.00,64027000.00,47091000.00,327756991.51,196857000.00,259360581.48,0.00,0.00,136480000.00,355927000.00,954695387.00,102094000.00,176793000.00,86192000.00,86192000.00,109632000.00,276313107.32,77563000.00,105964000.00,106257000.00,,,,,,86993680.00,,,,,
taxProvision,-411100000.00,-225800000.00,58400000.00,-755900000.00,-411100000.00,474600000.00,36800000.00,357200000.00,-590300000.00,687500000.00,182100000.00,1573900000.00,72072000.00,-163143000.00,279668000.00,-463903000.00,222032000.00,364110000.00,632461000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interestIncome,480900000.00,521400000.00,344400000.00,532700000.00,480900000.00,756800000.00,397300000.00,300600000.00,173400000.00,520200000.00,107400000.00,1875300000.00,369477000.00,149829000.00,147575000.00,151197000.00,625879000.00,155654000.00,135270000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInterestIncome,-528100000.00,-395600000.00,-387500000.00,-370900000.00,97400000.00,546700000.00,293800000.00,-63800000.00,-123900000.00,190200000.00,-116600000.00,1459100000.00,-1144776000.00,-485880000.00,-387242000.00,-482158000.00,282288000.00,-426562000.00,-409084000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
nonRecurring,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
otherItems,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
incomeTaxExpense,-411100000.00,-225800000.00,58400000.00,-755900000.00,-411103000.00,474574000.00,36776000.00,357200000.00,-590257000.00,687504000.00,182097000.00,1573900000.00,72072000.00,-163143000.00,279668000.00,-463900000.00,222032000.00,364110000.00,632461000.00,1127900000.00,-137705000.00,179558000.00,619863000.00,1722500000.00,2797813000.00,220459000.00,338513000.00,530300000.00,-778328000.00,226583000.00,336383000.00,1678800000.00,834700000.00,169200000.00,951500000.00,816900000.00,381800000.00,256000000.00,551900000.00,613000000.00,832466000.00,527900000.00,506366000.00,972610000.00,452877000.00,394757000.00,584856000.00,940997000.00,620797000.00,358340000.00,601866000.00,570416000.00,515876000.00,436516000.00,561600000.00,725903000.00,592114000.00,383900000.00,506200000.00,373030848.00,370246864.00,353793654.44,340055297.00,504128143.80,373267515.60,294792295.80,401274382.80,457650854.50,259488026.50,139792680.51,278956511.55,52119715.47,205330950.00,407001924.00,109758355.70,280224682.62,140608899.89,11812426.71,78731635.90,35105122.44,61631440.08,78445117.44,254115945.12,375408289.88,-533754193.58,-93245040.40,-31169864.00,216019261.50,-58078174.50,-66976912.50,-39421938.73,82285921.75,-415660907.75,-27368973.46,-41756424.00,44262358.60,2463255.00,-8891272.00,-57028270.11,2317080.00,13392760.00,-1503580.00,20352300.00,-24588300.00,-876400.00,17331650.00
totalRevenue,20587600000.00,18898100000.00,20531700000.00,22693000000.00,20587642000.00,17988995000.00,18439152000.00,22010800000.00,18492609000.00,15711141000.00,16639761000.00,18556600000.00,15604498000.00,11615330000.00,12602597000.00,15856800000.00,11957652000.00,12145133000.00,12640126000.00,16017800000.00,11063743000.00,11509545000.00,11640219000.00,15027200000.00,11362303000.00,10267953000.00,11241805000.00,13177500000.00,10482788000.00,10377204000.00,11565098000.00,15296200000.00,10745120000.00,9910000000.00,10768800000.00,12232900000.00,8624400000.00,8177400000.00,9045100000.00,11052800000.00,8462603000.00,7503100000.00,7772806000.00,10133861000.00,8036022000.00,6825403000.00,7235714000.00,8378422000.00,6374534000.00,5811646000.00,6562098000.00,7455334000.00,5978171000.00,5678373000.00,6121400000.00,6778590000.00,5411593000.00,5348100000.00,5655700000.00,6129139548.00,4872360688.00,4735859980.64,4839237169.00,5870277286.20,4626992526.10,4524958464.00,4647137011.20,5144537994.50,4366278342.50,4060485364.95,4002662093.91,4609056804.69,3920457915.00,3676665321.00,3699043477.99,4490748010.47,2956026813.16,2172641227.38,2363970212.78,2857511470.68,2004511532.80,1838909262.72,1998882160.56,2692434859.48,1595865154.68,1490328778.40,1596782823.20,2271904681.60,1465782129.50,1300534898.10,1517472937.37,2006030297.55,1182648609.23,1112431496.20,877487412.00,1003754757.40,750919320.00,677333176.00,839962117.89,959486120.00,714201520.00,698817720.00,800220600.00,954878450.00,617971550.00,565377800.00
totalOperatingExpenses,5881500000.00,5705700000.00,5510600000.00,6237900000.00,5996527000.00,4626562000.00,4926820000.00,6240800000.00,5194337000.00,3812798000.00,4654788000.00,4842800000.00,4434735000.00,3788914000.00,4004795000.00,3920900000.00,3645517000.00,3631238000.00,3536601000.00,3715200000.00,3352477000.00,3651462000.00,3570438000.00,3805700000.00,3343558000.00,3216566000.00,3307512000.00,3519700000.00,3207113000.00,3228971000.00,3306916000.00,3230600000.00,2824498000.00,2774700000.00,2761200000.00,2469200000.00,2204400000.00,2385000000.00,2472300000.00,2297200000.00,2140058000.00,2253400000.00,2043154000.00,2302450000.00,2073693000.00,2146552000.00,2050982000.00,2072162000.00,1805449000.00,1717516000.00,1836473000.00,1677884000.00,1621573000.00,1654174000.00,1657000000.00,1868586000.00,1496880000.00,1598800000.00,1532400000.00,150817484.00,1593527988.00,2315862738.80,2081756646.00,-463810396.50,2100760207.70,2181233099.80,2050936928.40,1680913769.50,2042073562.50,2020229494.71,1726748334.36,3719536148.25,1324431405.00,1601781615.00,1883689400.32,1982139700.91,864602755.68,913770953.01,684293450.81,779979176.84,538162865.24,512199972.00,506977054.83,1245722233.94,447515070.06,461048886.40,464868288.80,1054832644.80,448385147.00,370195013.10,407817563.87,1013746499.76,368946871.15,366033366.63,306643390.40,210579444.50,219146490.00,203739016.00,252235183.83,328447800.00,185839360.00,153365160.00,242749500.00,114858400.00,188206900.00,177514850.00
costOfRevenue,10648100000.00,9635600000.00,10131700000.00,10985300000.00,10648073000.00,9374254000.00,9414486000.00,10496100000.00,9253071000.00,7965269000.00,7945330000.00,8197900000.00,7423149000.00,5801877000.00,5643189000.00,6379400000.00,5229732000.00,4961301000.00,5107701000.00,6050900000.00,4370713000.00,4387233000.00,4460748000.00,4988300000.00,4482122000.00,4048189000.00,4523141000.00,4607600000.00,4215459000.00,3894605000.00,3960316000.00,4929000000.00,3743913000.00,3774600000.00,3613800000.00,3809800000.00,2955800000.00,3040700000.00,3008300000.00,3274200000.00,2834847000.00,2592300000.00,2622823000.00,3056431000.00,2621932000.00,2300399000.00,2312738000.00,2537347000.00,2130260000.00,2018604000.00,2107089000.00,2452374000.00,2058581000.00,1939020000.00,1999000000.00,2251542000.00,1858838000.00,1724400000.00,1897100000.00,2191263468.00,1703944424.00,1633804726.00,1641938914.00,1902486893.60,1540091300.30,1561301987.20,1549343949.90,1753876428.00,1489409651.00,1355988347.70,1335991019.19,1632975125.46,1395314910.00,1348000983.00,1346516896.06,1665214040.97,1181153649.50,929738861.25,994453820.35,1205427984.48,889441246.40,967115260.80,989725357.32,1121708379.14,718957349.46,734331453.00,791404408.80,1082173112.30,782793462.00,707278419.30,809910947.06,1141624757.03,624784569.86,637608899.53,404116960.00,570600399.10,445020975.00,416319800.00,486845603.88,508552400.00,419205240.00,422043340.00,464464500.00,541080650.00,384410950.00,369347150.00
totalOtherIncomeExpenseNet,-726100000.00,-789300000.00,-1012000000.00,-1101100000.00,-1253418000.00,-498668000.00,-599117000.00,-736200000.00,-699063000.00,-396224000.00,-842168000.00,1833300000.00,-170798000.00,-374106000.00,-958837000.00,-1258100000.00,-319217000.00,-227317000.00,-154679000.00,-920300000.00,-196751000.00,-156869000.00,67879000.00,33200000.00,-4656000.00,-135209000.00,-186041000.00,1150000000.00,-244528000.00,-455264000.00,-332528000.00,-914500000.00,205589000.00,-377700000.00,-336800000.00,-178600000.00,-46500000.00,-42800000.00,-303100000.00,202300000.00,127562000.00,-28200000.00,-25873000.00,-48981000.00,-9604000.00,142217000.00,139545000.00,327229000.00,192149000.00,153863000.00,134859000.00,-66330000.00,-2580000.00,-15284000.00,-188900000.00,-3235000.00,-1350000.00,200000.00,-324700000.00,-50618140.00,29175536.00,-455778372.42,-270552649.00,-290294924.80,1007062.70,88621098.60,-361239102.60,1348267001.50,-354084900.50,-265845399.12,-243038774.16,615576436.80,-350109540.00,-197132670.00,-627382071.82,266571359.95,-503287840.00,-29865788.19,-80764354.12,-161614109.40,-76181620.48,-186057473.28,-111317021.13,-27173626.60,50944520.40,33879342.40,-55503331.20,-43754500.50,101479554.00,-45842222.70,-14332101.40,221178887.58,-65928732.87,-68554345.38,-73254494.40,-65433349.60,-2215575.00,26171704.00,-3253094.58,14463620.00,20148400.00,4395080.00,1591800.00,-136911900.00,23772350.00,139945000.00
discontinuedOperations,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
netIncomeFromContinuingOps,3215000000.00,2597700000.00,3819300000.00,5083400000.00,3215000000.00,3064000000.00,3528800000.00,3747000000.00,3712800000.00,2929600000.00,2733300000.00,6890400000.00,2358968000.00,1271316000.00,1211252000.00,4219046000.00,2604385000.00,2615901000.00,2749068000.00,892362610.47,719768049.58,619514694.61,784497765.16,9673845000.00,631484000.00,-4744660000.00,2289831000.00,13083400000.00,0.00,0.00,0.00,12879200000.00,0.00,0.00,0.00,12362000000.00,0.00,0.00,0.00,11399437000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
netIncomeApplicableToCommonShares,3911740000.00,2502974000.00,3699575000.00,4966871000.00,3108600000.00,2969700000.00,3412772000.00,3607242000.00,3552500000.00,2885800000.00,2625412000.00,6786010000.00,2274801000.00,1226799000.00,1091784000.00,4099705000.00,2497677000.00,2520733000.00,2661850000.00,865786720.94,704611632.36,592167646.31,759833897.08,882315000.00,57138000.00,578935000.00,695313000.00,1428918000.00,923850000.00,724529000.00,779398000.00,1047053000.00,380763000.00,827399000.00,882663000.00,1467919000.00,934709000.00,1010362000.00,1129230000.00,1847819000.00,1027371000.00,459485000.00,713656000.00,3929747000.00,1202164000.00,828379000.00,1271229000.00,1604886000.00,519657000.00,1232004000.00,1282418000.00,1612844000.00,1172174000.00,835566000.00,925986000.00,1070927000.00,856157000.00,817739000.00,690529000.00,1118737000.00,371013000.00,292196000.00,426466000.00,665708000.00,350308000.00,253273000.00,313848000.00,564688000.00,223798000.00,224453000.00,301980000.00,278751000.00,192837000.00,136577000.00,54089000.00,192434000.00,61435000.00,78688000.00,104919000.00,153641000.00,110205000.00,71003000.00,152750000.00,142945000.00,78233000.00,109682000.00,95782000.00,112675000.00,64961000.00,48919000.00,112791000.00,130516000.00,212494000.00,0.00,0.00,,,,,,,,,,,
preferredStockAndOtherAdjustments,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
